ID,TIME,Numerical_1,Numerical_2,Numerical_3,Numerical_4,Numerical_5,Numerical_6,Numerical_7,Categorical_1,Categorical_2,Categorical_3,Categorical_4,Categorical_5,DateVariable_1,DateVariable_2,OLD_SCORE,WEIGHT,REJECTED,DEF,FPD,BASE,DAY,MONTH,data_type
4558,2017-02-22 14:48,1.434445137,2.920909958,,,1.10704545,1.242045137,2.769909958,EEE,III,AAA,AAA,,1933-02-19 23:31,2016-08-18 11:14,0.7020369759999999,3,0,0.0,0.0,1,20170222,201702,test
4559,2017-02-22 15:48,1.218203196,0.7374435509999999,,1.609857864,1.623026394,1.2068031959999999,0.607443551,DDD,DDD,BBB,BBB,BBB,1979-06-13 12:35,2016-03-12 9:11,0.772269395,5,0,0.0,0.0,1,20170222,201702,train
4560,2017-02-22 15:52,0.298521059,0.239581093,,0.08626821900000001,0.124512729,0.10972105900000001,0.247381093,AAA,DDD,AAA,,CCC,1921-11-26 22:19,2016-06-09 14:03,0.7192725440000001,2,0,0.0,0.0,1,20170222,201702,train
4561,2017-02-22 16:27,2.2626037340000003,0.45767340000000006,0.6358733529999999,11.36663044,6.204084807,2.1416037340000003,0.39487340000000004,FFF,DDD,CCC,,AAA,1925-03-06 1:46,2016-07-15 15:55,0.473186358,2,0,0.0,0.0,1,20170222,201702,test
4562,2017-02-22 16:39,1.803272574,1.245436545,,2.577630692,1.7072417880000001,1.615272574,1.356836545,AAA,DDD,AAA,,BBB,1949-07-20 10:41,2016-07-17 22:08,0.34062016799999995,5,1,,,0,20170222,201702,train
4563,2017-02-22 17:09,1.029956476,0.18725881,0.326609665,,,1.1133564759999999,0.24025881,DDD,FFF,CCC,DDD,DDD,1928-03-13 15:52,2016-11-22 8:55,0.66354877,3,0,1.0,0.0,1,20170222,201702,test
4564,2017-02-22 17:10,1.2890964109999998,2.507176656,,0.88116535,0.112643602,1.2362964109999999,2.354376656,FFF,FFF,BBB,EEE,AAA,1943-12-02 22:15,2016-04-08 3:39,0.47466567299999995,2,0,0.0,0.0,1,20170222,201702,test
4565,2017-02-22 17:18,0.573545999,0.687610698,0.37553674200000003,0.620273159,0.808042333,0.603945999,0.696410698,HHH,DDD,CCC,GGG,CCC,1932-01-20 7:36,2017-01-18 12:10,0.812395375,2,1,,,0,20170222,201702,train
4566,2017-02-22 17:22,0.960533007,1.63842529,,4.4443432000000005,0.872820246,0.8651330070000001,1.45962529,EEE,CCC,CCC,,CCC,1970-10-10 0:31,2016-07-16 18:40,0.7293466809999999,3,0,0.0,0.0,1,20170222,201702,train
4567,2017-02-22 17:26,1.095867071,0.107835275,0.37384244899999997,2.081174776,,0.921067071,0.257035275,EEE,BBB,BBB,EEE,DDD,1924-03-26 9:04,2016-09-13 19:57,0.172139756,1,0,1.0,0.0,1,20170222,201702,valid
4568,2017-02-22 18:11,1.4152150669999999,1.986977283,0.522427204,2.45278208,1.261524345,1.259615067,2.163977283,HHH,DDD,AAA,,CCC,1983-12-23 15:18,2016-07-30 12:50,0.9093095259999999,5,0,0.0,0.0,1,20170222,201702,train
4569,2017-02-22 18:35,0.390594967,1.4403968130000002,0.254619777,0.076756146,0.072611366,0.427394967,1.4987968130000002,EEE,HHH,CCC,,BBB,1941-10-13 1:44,2016-04-30 19:03,0.25103870699999997,5,0,1.0,0.0,1,20170222,201702,valid
4570,2017-02-22 18:47,1.77056378,2.7084513039999996,0.8072134790000001,0.752250876,0.302500692,1.81476378,2.596451304,EEE,HHH,BBB,,,1994-02-28 19:31,2016-09-07 4:14,0.619169788,5,0,0.0,0.0,1,20170222,201702,train
4571,2017-02-22 18:57,1.109730706,2.313128763,3.82620716,1.269476827,1.9445616890000001,0.929730706,2.356728763,III,EEE,CCC,DDD,EEE,1956-10-20 23:48,2016-11-04 19:30,0.7762092309999999,4,0,0.0,0.0,1,20170222,201702,train
4572,2017-02-22 19:13,0.315443539,0.179074519,0.86747475,0.677948635,0.172996189,0.438043539,0.20587451899999998,CCC,FFF,BBB,DDD,CCC,1920-07-29 23:16,2016-04-13 21:14,0.292648153,4,0,1.0,0.0,1,20170222,201702,train
4573,2017-02-22 19:24,0.815753948,0.599490894,2.015150869,0.491514774,,0.764753948,0.783690894,FFF,GGG,BBB,DDD,,1954-02-23 11:25,2016-07-28 18:09,0.25693176100000004,3,1,,,0,20170222,201702,train
4574,2017-02-22 19:34,1.136199052,0.42304215100000003,,1.3661063269999998,0.662616822,1.108599052,0.22764215100000001,DDD,GGG,BBB,DDD,AAA,1919-09-16 21:12,2016-03-08 1:33,0.282110482,4,0,1.0,0.0,1,20170222,201702,test
4575,2017-02-22 19:43,3.0280332569999997,2.14125186,1.847585055,,0.6144866720000001,3.050833257,1.98385186,GGG,GGG,CCC,CCC,,1939-08-21 4:42,2017-01-25 15:14,0.515995131,5,1,,,0,20170222,201702,test
4576,2017-02-22 19:47,1.863141875,1.527209926,2.1711282919999997,0.9695854309999999,0.662495873,1.751341875,1.3538099259999998,EEE,FFF,BBB,GGG,,1924-01-04 20:44,2016-06-27 16:00,0.44521527,2,0,1.0,1.0,1,20170222,201702,valid
4577,2017-02-22 19:56,1.42355782,1.21894481,,15.45409574,9.274932776,1.23375782,1.34934481,GGG,FFF,AAA,CCC,,1995-03-24 1:13,2016-06-27 8:31,0.451086985,5,0,0.0,0.0,1,20170222,201702,valid
4578,2017-02-22 20:07,1.167327992,4.777261599,,,3.123238049,1.144727992,4.771461598999999,CCC,FFF,AAA,BBB,AAA,1957-11-16 20:02,2016-10-22 9:59,0.8287806640000001,2,1,,,0,20170222,201702,train
4579,2017-02-22 20:13,1.00041125,0.210731991,0.19645888,,0.924905383,1.10601125,0.123531991,DDD,DDD,BBB,,DDD,1932-04-18 10:42,2016-07-18 9:30,0.17036446600000002,5,1,,,0,20170222,201702,train
4580,2017-02-22 21:00,0.5702837820000001,0.585861827,0.845616576,1.23731725,13.13405168,0.393483782,0.44386182700000004,AAA,EEE,AAA,GGG,,1984-09-09 6:57,2016-04-09 12:42,0.527884736,1,0,1.0,1.0,1,20170222,201702,valid
4581,2017-02-22 21:22,0.970644031,1.020644284,,,0.61680838,1.032444031,1.1912442840000002,FFF,III,AAA,EEE,BBB,1932-12-31 18:00,2016-07-21 2:54,0.809640172,2,0,0.0,0.0,1,20170222,201702,valid
4582,2017-02-22 22:00,1.631214091,0.57577061,,0.550129828,,1.752214091,0.71417061,HHH,CCC,CCC,CCC,BBB,1938-02-20 17:07,2017-02-21 1:20,0.664708388,5,0,0.0,0.0,1,20170222,201702,test
4583,2017-02-22 22:03,2.68416053,1.6618165059999999,0.484693648,9.033480857999999,0.9171376309999999,2.71256053,1.677616506,AAA,FFF,AAA,,,1988-05-15 16:01,2016-07-23 16:09,0.34071876,2,1,,,0,20170222,201702,train
4584,2017-02-22 22:47,0.7219154870000001,0.623960444,,1.574102535,24.34790521,0.737715487,0.7973604440000001,FFF,EEE,BBB,AAA,DDD,1946-05-17 15:44,2016-08-25 0:16,0.456733499,1,0,0.0,0.0,1,20170222,201702,valid
4585,2017-02-22 22:49,1.20151503,8.759086282,,0.319697375,0.46992015600000003,1.38931503,8.804486282000001,HHH,III,BBB,FFF,DDD,1974-01-21 15:52,2016-07-15 2:41,0.451562756,3,0,0.0,0.0,1,20170222,201702,valid
4586,2017-02-22 22:56,0.9508306670000001,0.914294956,,3.0773778569999997,7.10010234,1.022430667,1.047494956,AAA,EEE,AAA,GGG,BBB,1934-04-14 21:36,2017-02-16 1:56,0.310101997,5,0,0.0,0.0,1,20170222,201702,train
4587,2017-02-22 23:12,0.8275275259999999,0.564544665,0.715909238,0.427243008,0.08366824099999999,0.8575275259999999,0.637144665,DDD,GGG,BBB,BBB,DDD,1945-03-14 8:26,2016-12-27 5:57,0.12625576800000002,5,1,,,0,20170222,201702,valid
4588,2017-02-22 23:20,1.928537444,1.034777646,0.343587152,0.274049716,0.754681169,1.820137444,0.840377646,BBB,CCC,BBB,AAA,DDD,1985-09-24 16:24,2016-12-07 22:28,0.283714164,5,0,0.0,0.0,1,20170222,201702,train
4589,2017-02-22 23:33,1.509464116,0.760616292,0.5776962370000001,2.736761285,2.337619149,1.484664116,0.6734162920000001,AAA,AAA,AAA,AAA,,1979-05-29 10:34,2016-12-11 9:52,0.611828778,1,1,,,0,20170222,201702,test
4590,2017-02-22 23:39,0.993877962,2.194194619,0.814324932,0.412334045,,0.985677962,2.3743946190000003,EEE,CCC,BBB,BBB,,1984-10-17 19:10,2016-03-16 14:39,0.715083991,4,0,0.0,0.0,1,20170222,201702,valid
4591,2017-02-22 23:47,0.823268662,1.809500365,0.716945308,,0.274227508,0.6918686620000001,1.999700365,CCC,GGG,CCC,,CCC,1983-12-21 13:21,2016-10-12 9:56,0.294740866,2,0,0.0,0.0,1,20170222,201702,valid
4592,2017-02-22 23:59,1.533945193,1.720299482,,0.70434505,,1.584745193,1.893499482,BBB,BBB,BBB,,,1943-12-09 13:14,2016-03-31 8:48,0.7589122640000001,2,0,1.0,0.0,1,20170222,201702,valid
4593,2017-02-23 0:07,0.5183844479999999,0.71598181,0.882399723,0.302097746,,0.663984448,0.59678181,EEE,EEE,BBB,BBB,,1995-12-30 4:46,2016-07-27 12:24,0.512074159,3,1,,,0,20170223,201702,valid
4594,2017-02-23 0:12,2.5987408469999997,2.815885863,,1.450520785,1.136106828,2.565740847,2.623285863,BBB,CCC,AAA,BBB,CCC,1974-06-21 17:45,2016-10-08 2:10,0.255148583,5,1,,,0,20170223,201702,test
4595,2017-02-23 0:16,1.0897256990000002,2.621533612,4.329474414,,0.302188119,1.2533256990000001,2.782933612,EEE,FFF,CCC,CCC,BBB,1996-05-02 13:02,2016-12-22 20:29,0.471568651,2,1,,,0,20170223,201702,train
4596,2017-02-23 0:21,1.299042888,0.547295864,,1.498471549,3.1614092119999997,1.3682428880000002,0.526295864,EEE,HHH,AAA,GGG,EEE,1939-03-16 6:45,2017-01-09 6:11,0.525826781,5,1,,,0,20170223,201702,test
4597,2017-02-23 0:23,0.303725093,3.28747399,,0.164674326,,0.156325093,3.40627399,CCC,GGG,BBB,FFF,,1936-10-23 4:13,2016-07-18 23:38,0.7694489240000001,2,0,0.0,0.0,1,20170223,201702,valid
4598,2017-02-23 0:35,1.404703716,2.0975465069999997,0.480000482,,5.885492628,1.4623037159999999,2.224546507,GGG,CCC,CCC,DDD,BBB,1940-02-19 16:47,2017-01-04 6:57,0.0881818,2,0,0.0,0.0,1,20170223,201702,test
4599,2017-02-23 0:51,0.47248010100000004,1.778748286,0.34450293600000004,0.135023554,0.056874790999999994,0.513080101,1.6219482859999999,DDD,CCC,AAA,,,1989-04-30 22:28,2016-12-25 2:02,0.11211242,1,1,,,0,20170223,201702,valid
4600,2017-02-23 1:08,0.950280925,1.026300053,0.6950796359999999,1.034550467,1.169757309,0.826280925,1.119900053,GGG,HHH,BBB,CCC,CCC,1988-12-23 11:03,2016-12-09 4:34,0.39851578600000004,3,1,,,0,20170223,201702,train
4601,2017-02-23 1:29,0.604663871,3.4630485039999996,,0.868057202,0.36114415899999996,0.609663871,3.3340485039999996,GGG,HHH,CCC,DDD,DDD,1952-08-17 19:42,2016-10-13 1:29,0.646103445,2,0,0.0,0.0,1,20170223,201702,train
4602,2017-02-23 1:29,0.828117604,4.084198667,,2.7882646089999996,3.177158949,0.7177176040000001,3.9447986669999997,EEE,GGG,BBB,FFF,CCC,1928-04-06 2:03,2017-02-16 9:58,0.71740724,2,1,,,0,20170223,201702,valid
4603,2017-02-23 1:50,0.597059574,2.336571668,0.635404263,,6.52040092,0.771059574,2.191571668,GGG,HHH,BBB,,,1950-06-15 11:01,2016-06-15 12:40,0.844190564,5,0,0.0,0.0,1,20170223,201702,train
4604,2017-02-23 1:57,1.038300142,1.057506305,0.7945921990000001,,0.879283609,1.142500142,1.108506305,DDD,BBB,AAA,BBB,,1973-04-21 4:51,2016-10-02 0:01,0.746905595,3,0,0.0,0.0,1,20170223,201702,train
4605,2017-02-23 1:57,1.211766967,1.447051465,,,0.586874355,1.269766967,1.620051465,EEE,FFF,BBB,FFF,BBB,1992-07-21 7:57,2016-07-01 0:13,0.694375732,5,0,0.0,0.0,1,20170223,201702,test
4606,2017-02-23 1:59,0.828957425,0.91825028,,0.872797473,0.938205305,0.660957425,0.82625028,CCC,DDD,BBB,,,1955-12-29 19:51,2017-01-05 17:28,0.614167493,2,0,0.0,0.0,1,20170223,201702,test
4607,2017-02-23 2:52,1.485497665,1.495656354,,,0.7321667829999999,1.382097665,1.581456354,BBB,DDD,AAA,AAA,,1920-11-07 9:50,2016-09-20 3:15,0.8130121440000001,3,1,,,0,20170223,201702,test
4608,2017-02-23 3:01,0.978722364,1.6439278819999998,4.245403852,9.855279176,6.519003815,1.029522364,1.578727882,HHH,FFF,CCC,,CCC,1991-08-22 8:38,2016-10-11 0:22,0.359546771,1,1,,,0,20170223,201702,valid
4609,2017-02-23 3:08,0.6864236909999999,0.5458394289999999,,3.5482113280000003,0.243112225,0.7094236909999999,0.7004394290000001,FFF,FFF,CCC,BBB,DDD,1986-10-27 12:37,2016-05-03 10:07,0.7911069340000001,5,0,0.0,0.0,1,20170223,201702,train
4610,2017-02-23 3:22,0.740625036,0.978489127,0.776071836,4.264273755,2.8396716410000002,0.672025036,0.9890891270000001,BBB,GGG,BBB,DDD,CCC,1957-06-23 23:46,2016-09-10 6:39,0.35730736,2,1,,,0,20170223,201702,test
4611,2017-02-23 3:22,0.77861953,0.37706743,,0.557435503,0.22462818699999998,0.80961953,0.56766743,GGG,EEE,CCC,CCC,DDD,1941-03-08 21:16,2017-01-05 7:21,0.48043172100000003,5,0,1.0,0.0,1,20170223,201702,valid
4612,2017-02-23 4:02,2.003357807,0.6242223929999999,3.9633742260000004,5.23464922,,1.9527578069999998,0.7270223929999999,FFF,BBB,CCC,DDD,BBB,1931-05-07 15:48,2017-01-21 9:17,0.847971516,1,0,0.0,0.0,1,20170223,201702,test
4613,2017-02-23 4:06,0.723090371,0.7586000390000001,,,0.610099434,0.8524903709999999,0.597000039,GGG,GGG,BBB,,DDD,1979-03-26 5:03,2016-12-07 15:28,0.5950596429999999,2,0,0.0,0.0,1,20170223,201702,train
4614,2017-02-23 4:11,0.9241825840000001,1.6291644459999999,0.28897973899999996,0.7149701159999999,,0.8929825840000001,1.537164446,III,FFF,CCC,,,1942-01-16 1:49,2016-05-21 21:21,0.6505449870000001,3,0,0.0,0.0,1,20170223,201702,valid
4615,2017-02-23 4:35,1.055347418,0.576574911,,0.408217734,0.417783334,0.921547418,0.544374911,HHH,CCC,CCC,BBB,CCC,1936-01-17 8:05,2016-12-26 8:54,0.52146494,4,0,1.0,1.0,1,20170223,201702,train
4616,2017-02-23 5:06,1.324999322,1.274507718,1.371984313,,19.47942107,1.3635993219999998,1.167107718,GGG,FFF,BBB,BBB,BBB,1922-05-20 23:08,2016-06-10 11:07,0.7908949540000001,4,0,0.0,0.0,1,20170223,201702,test
4617,2017-02-23 5:20,0.533191028,1.248712535,0.9664529559999999,,0.6424902779999999,0.624391028,1.115912535,EEE,HHH,BBB,DDD,CCC,1980-04-16 5:01,2017-02-08 8:37,0.192298049,1,1,,,0,20170223,201702,train
4618,2017-02-23 6:26,0.648649054,1.318644795,0.814295123,1.078864761,1.510766789,0.709249054,1.379844795,EEE,DDD,AAA,DDD,,1951-02-15 6:25,2016-09-05 16:30,0.6833597379999999,3,0,0.0,0.0,1,20170223,201702,test
4619,2017-02-23 7:37,0.794052503,3.055715306,1.269914255,0.6325002989999999,0.24767468,0.791852503,3.004515306,EEE,EEE,BBB,FFF,DDD,1983-05-04 12:48,2016-08-31 20:28,0.79271433,2,0,0.0,0.0,1,20170223,201702,train
4620,2017-02-23 7:38,0.7411638629999999,1.679084936,,0.7561730459999999,1.099022595,0.603163863,1.516084936,BBB,HHH,AAA,,CCC,1948-09-29 15:23,2016-06-22 2:00,0.540447049,1,1,,,0,20170223,201702,test
4621,2017-02-23 8:01,1.332266191,1.51357324,,1.8227584980000002,3.070506697,1.226066191,1.57637324,DDD,CCC,BBB,GGG,BBB,1984-03-10 18:49,2016-11-11 7:52,0.418804199,2,0,0.0,0.0,1,20170223,201702,train
4622,2017-02-23 8:40,2.485987043,1.582315434,1.2844149440000001,1.151946915,,2.5491870430000003,1.398915434,CCC,FFF,AAA,GGG,CCC,1962-12-23 18:03,2016-05-12 8:01,0.7209591190000001,1,1,,,0,20170223,201702,valid
4623,2017-02-23 8:49,0.9270678940000001,2.4201068969999997,,4.003298436000001,,0.8962678940000001,2.404706897,CCC,FFF,BBB,,,1952-06-02 17:56,2016-07-24 23:58,0.8228983940000001,5,0,0.0,0.0,1,20170223,201702,test
4624,2017-02-23 8:56,0.9720037359999999,2.50927237,,1.686526776,1.523713533,1.138203736,2.52847237,FFF,DDD,BBB,,BBB,1936-08-10 1:17,2016-03-28 15:17,0.711870172,5,1,,,0,20170223,201702,train
4625,2017-02-23 9:04,1.05706094,1.319052304,,2.415721891,4.2631466730000005,1.15986094,1.404452304,GGG,BBB,CCC,EEE,,1963-10-24 6:56,2016-10-25 3:21,0.540153047,4,0,0.0,0.0,1,20170223,201702,test
4626,2017-02-23 9:14,0.756397106,0.22428644600000003,,1.899911615,2.682172332,0.617797106,0.238886446,FFF,GGG,BBB,,,1943-12-18 4:52,2016-06-29 16:16,0.22070057899999998,1,0,0.0,0.0,1,20170223,201702,train
4627,2017-02-23 9:39,0.55170616,2.026863184,,,0.18411208899999998,0.43750616,2.177263184,GGG,BBB,BBB,EEE,,1952-10-03 15:26,2016-06-15 4:45,0.7886603609999999,4,0,0.0,0.0,1,20170223,201702,train
4628,2017-02-23 10:06,0.502524439,2.289334911,2.9017421260000003,0.556230552,0.514074706,0.460524439,2.128334911,CCC,HHH,BBB,EEE,AAA,1949-01-03 2:36,2016-04-15 4:14,0.9245265979999999,5,0,0.0,0.0,1,20170223,201702,test
4629,2017-02-23 10:07,2.683709699,0.8407908959999999,,1.2000652440000001,1.228474162,2.5565096990000002,0.9957908959999999,DDD,FFF,BBB,,BBB,1983-04-07 23:30,2016-04-05 23:47,0.35278935200000006,4,1,,,0,20170223,201702,test
4630,2017-02-23 10:53,0.699939181,0.8535696629999999,,0.27891688800000003,0.2409236,0.529939181,0.805969663,EEE,FFF,BBB,EEE,,1972-04-01 12:55,2016-10-24 23:07,0.23548477899999998,1,0,0.0,0.0,1,20170223,201702,train
4631,2017-02-23 11:00,1.090445407,1.7668579969999998,0.7925870709999999,1.7580116780000001,0.509283815,0.9680454070000001,1.8146579969999999,DDD,BBB,BBB,DDD,,1992-02-25 19:53,2016-05-16 11:46,0.893409245,4,1,,,0,20170223,201702,train
4632,2017-02-23 11:13,0.155445847,1.1691016840000001,,0.487343122,1.3681481480000002,0.047045847,1.182901684,EEE,FFF,BBB,FFF,,1990-07-16 9:09,2016-10-04 7:27,0.632572925,3,0,1.0,0.0,1,20170223,201702,train
4633,2017-02-23 11:17,0.5196236870000001,0.414954285,1.770085221,0.5450781889999999,,0.6262236870000001,0.285754285,FFF,DDD,BBB,BBB,EEE,1992-05-31 6:09,2016-12-27 9:43,0.495571421,1,1,,,0,20170223,201702,test
4634,2017-02-23 11:58,2.433331882,1.74678976,2.442145564,0.8856998429999999,0.6581598470000001,2.571931882,1.83538976,EEE,EEE,AAA,DDD,BBB,1976-06-10 5:01,2016-03-24 18:41,0.437737386,5,0,0.0,0.0,1,20170223,201702,test
4635,2017-02-23 12:16,1.501795851,0.648795744,,,3.63512427,1.500795851,0.498795744,BBB,DDD,CCC,,BBB,1918-11-28 2:30,2016-07-06 7:08,0.885911791,1,0,0.0,0.0,1,20170223,201702,test
4636,2017-02-23 12:32,0.46783639,0.20682818100000003,0.118845344,0.10097363599999999,0.34140052,0.46203639,0.214828181,CCC,EEE,CCC,EEE,,1977-03-21 7:12,2016-04-05 9:31,0.651151146,1,0,0.0,0.0,1,20170223,201702,valid
4637,2017-02-23 12:46,1.4622271830000002,2.452322804,,0.191641621,,1.547827183,2.574922804,FFF,EEE,CCC,EEE,CCC,1920-04-17 8:12,2016-12-13 12:30,0.514086177,2,1,,,0,20170223,201702,train
4638,2017-02-23 12:57,0.66079191,0.7306490520000001,1.912243034,0.311783716,,0.76219191,0.8678490520000001,DDD,EEE,BBB,FFF,BBB,1928-08-20 9:26,2017-01-03 3:03,0.543568223,2,0,1.0,0.0,1,20170223,201702,test
4639,2017-02-23 13:29,0.958735294,1.201681597,0.7661628079999999,3.597669348,8.868782599,0.9895352940000001,1.191081597,FFF,GGG,AAA,,CCC,1931-07-24 18:43,2016-04-11 23:13,0.659326663,4,1,,,0,20170223,201702,train
4640,2017-02-23 13:33,0.75450254,0.5447833089999999,,,0.936180323,0.80490254,0.537183309,CCC,HHH,BBB,CCC,,1936-08-11 21:42,2016-03-28 20:34,0.888196155,1,0,0.0,0.0,1,20170223,201702,valid
4641,2017-02-23 13:34,0.390718439,0.39781878600000004,,,,0.22731843899999998,0.424418786,GGG,GGG,CCC,,DDD,1985-09-02 16:30,2017-01-31 11:23,0.915578642,4,0,0.0,0.0,1,20170223,201702,train
4642,2017-02-23 13:40,2.9226914510000004,1.5441087409999998,,4.123014955,,2.920891451,1.434708741,FFF,HHH,BBB,EEE,,1953-02-01 12:56,2016-06-09 19:38,0.686268249,5,0,0.0,0.0,1,20170223,201702,valid
4643,2017-02-23 13:41,0.985886706,0.039686254,0.33486940800000004,0.044558034,0.024817341,0.807286706,-0.006313745999999999,DDD,CCC,BBB,GGG,,1978-12-10 14:28,2016-07-03 18:07,0.790843275,2,0,0.0,0.0,1,20170223,201702,test
4644,2017-02-23 14:39,0.911985225,0.7641191279999999,,0.175147125,0.49097601399999996,0.946785225,0.917719128,DDD,EEE,BBB,,AAA,1941-06-12 22:06,2016-02-28 9:21,0.364129858,1,0,0.0,0.0,1,20170223,201702,test
4645,2017-02-23 15:01,0.471416684,0.24392372199999998,0.40969219100000004,0.74598155,1.025338026,0.445616684,0.43972372200000004,GGG,CCC,CCC,EEE,BBB,1931-10-07 20:06,2016-06-25 2:57,0.8981314709999999,3,0,1.0,1.0,1,20170223,201702,train
4646,2017-02-23 15:14,0.74073826,0.8734812809999999,0.329825126,0.71489136,0.37353626100000004,0.74253826,0.976481281,CCC,EEE,AAA,CCC,,1935-12-04 11:38,2016-09-10 16:08,0.246789442,5,1,,,0,20170223,201702,valid
4647,2017-02-23 15:23,1.09219135,8.701060461,,0.8973238170000001,0.554128175,1.19039135,8.859660461,DDD,GGG,BBB,EEE,AAA,1945-05-17 5:40,2016-09-05 16:06,0.941831248,2,0,0.0,0.0,1,20170223,201702,test
4648,2017-02-23 15:42,1.28516521,2.40897956,0.619498096,,4.70284043,1.20696521,2.47757956,HHH,CCC,CCC,DDD,CCC,1923-02-11 18:38,2016-12-11 1:56,0.26490647100000003,3,0,0.0,0.0,1,20170223,201702,valid
4649,2017-02-23 16:03,0.7761110459999999,0.296838532,,,0.647709329,0.8859110459999999,0.291038532,EEE,DDD,BBB,,CCC,1944-09-12 14:04,2016-12-10 1:04,0.18388512699999998,5,1,,,0,20170223,201702,valid
4650,2017-02-23 16:04,1.7483416980000002,1.6703573669999998,0.272316218,0.246315758,1.0417034490000001,1.845741698,1.6281573669999998,DDD,CCC,CCC,CCC,DDD,1989-05-06 15:21,2016-07-20 20:24,0.694872475,4,0,0.0,0.0,1,20170223,201702,train
4651,2017-02-23 16:06,0.726461902,0.555150015,1.404756682,0.254275438,,0.536461902,0.701150015,EEE,BBB,BBB,,,1978-01-31 17:11,2016-07-08 18:08,0.292841768,4,0,1.0,0.0,1,20170223,201702,valid
4652,2017-02-23 16:17,0.5704828789999999,1.9967246109999999,,,,0.6892828790000001,1.9727246109999999,DDD,EEE,AAA,FFF,DDD,1968-12-20 6:21,2016-08-30 13:05,0.7015639140000001,5,0,1.0,1.0,1,20170223,201702,train
4653,2017-02-23 16:23,1.412737245,1.6511469890000001,1.336363663,1.705917771,5.249060518,1.447737245,1.641346989,CCC,DDD,AAA,,BBB,1926-05-18 17:42,2017-01-05 22:22,0.5689100429999999,2,1,,,0,20170223,201702,train
4654,2017-02-23 16:40,1.4871004540000001,0.464033651,0.39781758100000003,0.414078467,1.4402988369999998,1.410700454,0.574633651,BBB,HHH,BBB,,AAA,1923-03-16 14:47,2016-04-26 23:38,0.23081464399999999,3,0,0.0,0.0,1,20170223,201702,train
4655,2017-02-23 16:55,1.363056564,1.070164367,,0.672561172,0.22268594600000002,1.5298565640000001,1.131564367,BBB,EEE,AAA,,AAA,1964-07-18 4:14,2016-05-04 12:48,0.20460164,5,1,,,0,20170223,201702,valid
4656,2017-02-23 17:06,1.598385116,0.294052932,1.2227959179999999,1.7794910169999998,0.545074326,1.443985116,0.40405293200000003,DDD,EEE,BBB,FFF,BBB,1990-08-20 19:51,2016-04-19 21:06,0.34520059,2,0,0.0,0.0,1,20170223,201702,test
4657,2017-02-23 17:11,0.518267444,1.650617465,,0.432383852,4.081682327,0.697667444,1.627017465,CCC,DDD,CCC,,EEE,1948-09-05 11:38,2016-08-11 22:40,0.7189619859999999,4,0,0.0,0.0,1,20170223,201702,train
4658,2017-02-23 17:33,1.0378691979999999,0.43072045200000003,0.156868284,1.208360012,,1.046669198,0.583720452,FFF,CCC,BBB,FFF,,1940-05-27 7:51,2016-03-29 8:17,0.803259611,1,0,0.0,0.0,1,20170223,201702,valid
4659,2017-02-23 17:40,0.776091517,0.98470874,,,2.148916276,0.849691517,0.97950874,DDD,GGG,BBB,,DDD,1957-04-14 10:55,2016-11-25 9:18,0.577100011,2,0,0.0,0.0,1,20170223,201702,train
4660,2017-02-23 17:43,1.351814844,0.40200992399999996,,2.270735126,3.672901495,1.236614844,0.48660992399999997,DDD,GGG,AAA,,AAA,1966-02-01 11:34,2016-08-18 9:23,0.270068236,4,1,,,0,20170223,201702,test
4661,2017-02-23 17:55,2.41341384,3.110772866,,,6.4565137539999995,2.37081384,3.028772866,GGG,DDD,CCC,,,1966-06-27 3:39,2017-02-22 4:06,0.6381560620000001,1,0,0.0,0.0,1,20170223,201702,valid
4662,2017-02-23 18:50,1.832736289,2.773436531,2.733609341,1.468934405,5.0500767589999995,1.938536289,2.9538365310000003,BBB,HHH,BBB,DDD,,1975-12-10 3:35,2017-02-18 21:07,0.425527978,2,0,0.0,0.0,1,20170223,201702,test
4663,2017-02-23 19:10,1.685487306,0.5291080570000001,,1.145410392,,1.807087306,0.489308057,III,AAA,CCC,GGG,DDD,1925-07-03 3:52,2016-09-09 10:47,0.57957644,2,0,0.0,0.0,1,20170223,201702,train
4664,2017-02-23 19:24,1.2318867709999999,0.6218555,0.5906123129999999,,4.238671944,1.3428867709999999,0.5478555,EEE,HHH,BBB,,BBB,1936-03-29 4:48,2017-01-14 6:47,0.6504218420000001,1,0,0.0,0.0,1,20170223,201702,train
4665,2017-02-23 19:34,0.37934466299999997,0.343829141,0.308497785,0.288859655,0.20244868300000002,0.255344663,0.543829141,EEE,CCC,CCC,DDD,,1966-07-22 17:52,2016-05-03 21:25,0.435706885,5,1,,,0,20170223,201702,train
4666,2017-02-23 20:09,0.780725039,0.413441228,,0.252951473,0.427694839,0.6991250390000001,0.585441228,GGG,AAA,CCC,EEE,CCC,1938-07-09 20:53,2016-07-01 21:21,0.8011219820000001,1,1,,,0,20170223,201702,test
4667,2017-02-23 20:16,0.538928105,0.23072082800000002,,0.31995330899999996,2.090893114,0.676528105,0.274320828,DDD,FFF,BBB,,CCC,1952-04-17 2:36,2016-06-19 6:08,0.618459461,2,0,1.0,0.0,1,20170223,201702,valid
4668,2017-02-23 20:20,0.711833323,0.409749564,0.747624029,0.174552244,0.084480309,0.565833323,0.211349564,CCC,EEE,CCC,CCC,CCC,1964-08-30 0:19,2017-01-19 0:20,0.258245925,4,1,,,0,20170223,201702,train
